id,head,relation_type,tail
135,router,has_part,output buffer
135,router,is_a,packet switch
135,router,part_of,point of presence
135,router,receives,packet
135,router,receives,special packet
135,router,sends,message
135,link,part_of,core
135,link,provides,throughput
135,link,supports,circuit switching
135,link,supports,packet switching
135,link,supports,time division multiplexing
136,packet,contains,destination address
136,packet,contains,segment
136,packet,contains,source address
136,packet,has_part,header fields
136,packet,has_part,payload field
137,transmission delay,increases,delay
138,propagation delay,increases,delay
138,propagation delay,increases,round-trip delay
138,transmission delay,increases,delay
139,router,communicates_with,host
139,router,connects_to,base station
139,router,connects_to,client
139,router,connects_to,end system
139,router,connects_to,pc
139,router,connects_to,server
139,router,forwards,datagram
139,router,has_part,buffer
139,router,has_part,forwarding table
139,router,has_part,output buffer
139,router,is_a,packet switch
139,router,part_of,point of presence
139,router,receives,packet
139,router,receives,special packet
139,router,sends,message
140,transmission delay,increases,delay
140,propagation delay,increases,delay
140,propagation delay,increases,round-trip delay
142,queuing delay,increases,delay
142,queuing delay,increases,end-to-end delay
142,queuing delay,part_of,nodal delay
145,traffic intensity,increases,average queue length
145,traffic intensity,increases,average queuing delay
145,traffic intensity,increases,packet loss
145,traffic intensity,increases,queuing delay
147,queue,causes,packet loss
147,queue,connects_to,link
147,queue,part_of,router
147,queue,receives,packet
148,queuing delay,increases,delay
148,queuing delay,increases,end-to-end delay
148,queuing delay,part_of,nodal delay
148,traffic intensity,increases,average queue length
148,traffic intensity,increases,average queuing delay
148,traffic intensity,increases,packet loss
148,traffic intensity,increases,queuing delay
149,traffic intensity,increases,average queue length
149,traffic intensity,increases,average queuing delay
149,traffic intensity,increases,packet loss
149,traffic intensity,increases,queuing delay
150,packet arrival rate,increases,traffic intensity
150,traffic intensity,increases,average queue length
150,traffic intensity,increases,average queuing delay
150,traffic intensity,increases,packet loss
150,traffic intensity,increases,queuing delay
151,router,communicates_with,host
151,router,connects_to,base station
151,router,connects_to,client
151,router,connects_to,end system
151,router,connects_to,pc
151,router,connects_to,server
151,router,forwards,datagram
151,router,has_part,buffer
151,router,has_part,forwarding table
151,router,has_part,output buffer
151,router,is_a,packet switch
151,router,part_of,point of presence
151,router,receives,packet
151,router,receives,special packet
151,router,sends,message
152,nodal delay,contains,processing delay
152,nodal delay,contains,queuing delay
153,processing delay,increases,delay
153,processing delay,part_of,nodal delay
159,router,communicates_with,host
159,router,connects_to,base station
159,router,connects_to,client
159,router,connects_to,end system
159,router,connects_to,pc
159,router,connects_to,server
159,router,forwards,datagram
159,router,has_part,buffer
159,router,has_part,forwarding table
159,router,has_part,output buffer
159,router,is_a,packet switch
159,router,part_of,point of presence
159,router,receives,packet
159,router,receives,special packet
159,router,sends,message
160,queuing delay,increases,delay
160,queuing delay,increases,end-to-end delay
160,queuing delay,part_of,nodal delay
161,propagation delay,increases,delay
161,propagation delay,increases,round-trip delay
161,wifi,operates_at,data link layer
165,server,connects_to,access link
165,server,connects_to,core
165,server,connects_to,ethernet switch
165,server,connects_to,router
165,server,is_a,host
165,server,is_a,network component
165,server,provides,email service
165,server,provides,web service
165,client,communicates_with,server
165,client,connects_to,access link
165,client,connects_to,router
165,client,is_a,host
165,router,communicates_with,host
165,router,connects_to,base station
165,router,connects_to,client
165,router,connects_to,end system
165,router,connects_to,pc
165,router,connects_to,server
165,router,forwards,datagram
165,router,has_part,buffer
165,router,has_part,forwarding table
165,router,has_part,output buffer
165,router,is_a,packet switch
165,router,part_of,point of presence
165,router,receives,packet
165,router,receives,special packet
165,router,sends,message
166,router,communicates_with,host
166,router,connects_to,base station
166,router,connects_to,client
166,router,connects_to,end system
166,router,connects_to,pc
166,router,connects_to,server
166,router,forwards,datagram
166,router,has_part,buffer
166,router,has_part,forwarding table
166,router,has_part,output buffer
166,router,is_a,packet switch
166,router,part_of,point of presence
166,router,receives,packet
166,router,receives,special packet
166,router,sends,message
166,server,connects_to,access link
166,server,connects_to,core
166,server,connects_to,ethernet switch
166,server,connects_to,router
166,server,is_a,host
166,server,is_a,network component
166,server,provides,email service
166,server,provides,web service
168,server,connects_to,access link
168,server,connects_to,core
168,server,connects_to,ethernet switch
168,server,connects_to,router
168,server,is_a,host
168,server,is_a,network component
168,server,provides,email service
168,server,provides,web service
168,client,communicates_with,server
168,client,connects_to,access link
168,client,connects_to,router
168,client,is_a,host
169,server,connects_to,access link
169,server,connects_to,core
169,server,connects_to,ethernet switch
169,server,connects_to,router
169,server,is_a,host
169,server,is_a,network component
169,server,provides,email service
169,server,provides,web service
169,client,communicates_with,server
169,client,connects_to,access link
169,client,connects_to,router
169,client,is_a,host
170,server,connects_to,access link
170,server,connects_to,core
170,server,connects_to,ethernet switch
170,server,connects_to,router
170,server,is_a,host
170,server,is_a,network component
170,server,provides,email service
170,server,provides,web service
170,client,communicates_with,server
170,client,connects_to,access link
170,client,connects_to,router
170,client,is_a,host
171,access network,connects_to,host
177,packet,contains,destination address
177,packet,contains,segment
177,packet,contains,source address
177,packet,has_part,header fields
177,packet,has_part,payload field
177,source host,sends,special packet
184,http,operates_at,application layer
184,http,provides,web service
184,smtp,operates_at,application layer
184,smtp,provides,email service
184,network interface card,implements,data link layer
184,network interface card,supports,data link layer
184,network interface card,supports,physical layer
184,ethernet,has_part,copper wire
184,ethernet,operates_at,data link layer
184,wifi,operates_at,data link layer
185,network layer,forwards,datagram
185,network layer,receives,transport-layer segment
185,network layer,requires,ip
185,network layer,requires,link layer
187,internet protocol stack,has_part,application layer
187,internet protocol stack,has_part,link layer
187,internet protocol stack,has_part,network layer
187,internet protocol stack,has_part,physical layer
187,internet protocol stack,has_part,transport layer
187,application layer,has_part,dns
187,application layer,has_part,ftp
187,smtp,operates_at,application layer
187,smtp,provides,email service
188,ftp,provides,file transfer
189,transport layer,sends,transport-layer segment
189,transport layer,provides,reliable delivery service
189,transport layer,requires,unreliable channel
189,tcp,implements,congestion control
189,tcp,provides,congestion-control mechanism
189,tcp,provides,reliable delivery
189,udp,provides,connectionless service
189,end system,connects_to,communication link
189,end system,connects_to,isp
189,end system,connects_to,router
189,end system,sends,packet
189,end system,sends,segment
190,network layer,forwards,datagram
190,network layer,receives,transport-layer segment
190,network layer,requires,ip
190,network layer,requires,link layer
190,segment,contains,header
190,tcp,implements,congestion control
190,tcp,provides,congestion-control mechanism
190,tcp,provides,reliable delivery
191,network layer,forwards,datagram
191,network layer,receives,transport-layer segment
191,network layer,requires,ip
191,network layer,requires,link layer
192,network layer,forwards,datagram
192,network layer,receives,transport-layer segment
192,network layer,requires,ip
192,network layer,requires,link layer
192,router,communicates_with,host
192,router,connects_to,base station
192,router,connects_to,client
192,router,connects_to,end system
192,router,connects_to,pc
192,router,connects_to,server
192,router,forwards,datagram
192,router,has_part,buffer
192,router,has_part,forwarding table
192,router,has_part,output buffer
192,router,is_a,packet switch
192,router,part_of,point of presence
192,router,receives,packet
192,router,receives,special packet
192,router,sends,message
193,link layer,sends,link-layer frame
193,network layer,forwards,datagram
193,network layer,receives,transport-layer segment
193,network layer,requires,ip
193,network layer,requires,link layer
193,tcp,implements,congestion control
193,tcp,provides,congestion-control mechanism
193,tcp,provides,reliable delivery
194,ethernet,has_part,copper wire
194,ethernet,operates_at,data link layer
194,wifi,operates_at,data link layer
195,link layer,sends,link-layer frame
196,router,communicates_with,host
196,router,connects_to,base station
196,router,connects_to,client
196,router,connects_to,end system
196,router,connects_to,pc
196,router,connects_to,server
196,router,forwards,datagram
196,router,has_part,buffer
196,router,has_part,forwarding table
196,router,has_part,output buffer
196,router,is_a,packet switch
196,router,part_of,point of presence
196,router,receives,packet
196,router,receives,special packet
196,router,sends,message
198,transport layer,sends,transport-layer segment
198,transport layer,provides,reliable delivery service
198,transport layer,requires,unreliable channel
199,link layer,sends,link-layer frame
209,connection flooding,is_a,dos attack
212,packet sniffer,receives,packet
214,packet sniffer,receives,packet
220,circuit switching,causes,idle network resources
221,packet switching,provides,efficiency
221,packet switching,provides,sharing of transmission capacity
221,circuit switching,causes,idle network resources
222,packet switching,provides,efficiency
222,packet switching,provides,sharing of transmission capacity
223,packet switch,connects_to,end system
223,packet switch,forwards,packet
227,tcp,implements,congestion control
227,tcp,provides,congestion-control mechanism
227,tcp,provides,reliable delivery
228,tcp,implements,congestion control
228,tcp,provides,congestion-control mechanism
228,tcp,provides,reliable delivery
236,http,operates_at,application layer
236,http,provides,web service
236,web server,is_a,server
240,dsl,requires,telephone line
240,dsl,supports,frequency-division multiplexing
245,packet switching,provides,efficiency
245,packet switching,provides,sharing of transmission capacity
245,circuit switching,causes,idle network resources
73,propagation delay,increases,packet delay
126,propagation delay,increases,packet delay
132,propagation delay,increases,packet delay
133,propagation delay,increases,packet delay
134,propagation delay,increases,packet delay
138,propagation delay,increases,packet delay
140,propagation delay,increases,packet delay
161,propagation delay,increases,packet delay
15,smtp,operates_at,application protocol
184,smtp,operates_at,application protocol
187,smtp,operates_at,application protocol
15,tcp,implements,error detection
189,tcp,implements,error detection
190,tcp,implements,error detection
193,tcp,implements,error detection
227,tcp,implements,error detection
228,tcp,implements,error detection
15,tcp,provides,data transmission
189,tcp,provides,data transmission
190,tcp,provides,data transmission
193,tcp,provides,data transmission
227,tcp,provides,data transmission
228,tcp,provides,data transmission
15,tcp,implements,data transfer
189,tcp,implements,data transfer
190,tcp,implements,data transfer
193,tcp,implements,data transfer
227,tcp,implements,data transfer
228,tcp,implements,data transfer
15,tcp,implements,traffic control
189,tcp,implements,traffic control
190,tcp,implements,traffic control
193,tcp,implements,traffic control
227,tcp,implements,traffic control
228,tcp,implements,traffic control
11,wifi,operates_at,link
15,wifi,operates_at,link
51,wifi,operates_at,link
53,wifi,operates_at,link
54,wifi,operates_at,link
161,wifi,operates_at,link
184,wifi,operates_at,link
194,wifi,operates_at,link
15,http,provides,data transfer
184,http,provides,data transfer
236,http,provides,data transfer
11,wifi,operates_at,layer
15,wifi,operates_at,layer
51,wifi,operates_at,layer
53,wifi,operates_at,layer
54,wifi,operates_at,layer
161,wifi,operates_at,layer
184,wifi,operates_at,layer
194,wifi,operates_at,layer
22,packet switching,provides,data transmission
86,packet switching,provides,data transmission
95,packet switching,provides,data transmission
99,packet switching,provides,data transmission
100,packet switching,provides,data transmission
103,packet switching,provides,data transmission
104,packet switching,provides,data transmission
105,packet switching,provides,data transmission
106,packet switching,provides,data transmission
127,packet switching,provides,data transmission
221,packet switching,provides,data transmission
222,packet switching,provides,data transmission
245,packet switching,provides,data transmission
28,router,forwards,packets
55,router,forwards,packets
71,router,forwards,packets
72,router,forwards,packets
73,router,forwards,packets
74,router,forwards,packets
75,router,forwards,packets
76,router,forwards,packets
77,router,forwards,packets
79,router,forwards,packets
80,router,forwards,packets
81,router,forwards,packets
82,router,forwards,packets
85,router,forwards,packets
117,router,forwards,packets
135,router,forwards,packets
139,router,forwards,packets
151,router,forwards,packets
159,router,forwards,packets
165,router,forwards,packets
166,router,forwards,packets
192,router,forwards,packets
196,router,forwards,packets
28,router,forwards,network packets
55,router,forwards,network packets
71,router,forwards,network packets
72,router,forwards,network packets
73,router,forwards,network packets
74,router,forwards,network packets
75,router,forwards,network packets
76,router,forwards,network packets
77,router,forwards,network packets
79,router,forwards,network packets
80,router,forwards,network packets
81,router,forwards,network packets
82,router,forwards,network packets
85,router,forwards,network packets
117,router,forwards,network packets
135,router,forwards,network packets
139,router,forwards,network packets
151,router,forwards,network packets
159,router,forwards,network packets
165,router,forwards,network packets
166,router,forwards,network packets
192,router,forwards,network packets
196,router,forwards,network packets
28,router,forwards,internet packets
55,router,forwards,internet packets
71,router,forwards,internet packets
72,router,forwards,internet packets
73,router,forwards,internet packets
74,router,forwards,internet packets
75,router,forwards,internet packets
76,router,forwards,internet packets
77,router,forwards,internet packets
79,router,forwards,internet packets
80,router,forwards,internet packets
81,router,forwards,internet packets
82,router,forwards,internet packets
85,router,forwards,internet packets
117,router,forwards,internet packets
135,router,forwards,internet packets
139,router,forwards,internet packets
151,router,forwards,internet packets
159,router,forwards,internet packets
165,router,forwards,internet packets
166,router,forwards,internet packets
192,router,forwards,internet packets
196,router,forwards,internet packets
28,router,forwards,control packets
55,router,forwards,control packets
71,router,forwards,control packets
72,router,forwards,control packets
73,router,forwards,control packets
74,router,forwards,control packets
75,router,forwards,control packets
76,router,forwards,control packets
77,router,forwards,control packets
79,router,forwards,control packets
80,router,forwards,control packets
81,router,forwards,control packets
82,router,forwards,control packets
85,router,forwards,control packets
117,router,forwards,control packets
135,router,forwards,control packets
139,router,forwards,control packets
151,router,forwards,control packets
159,router,forwards,control packets
165,router,forwards,control packets
166,router,forwards,control packets
192,router,forwards,control packets
196,router,forwards,control packets
28,router,receives,data
55,router,receives,data
71,router,receives,data
72,router,receives,data
73,router,receives,data
74,router,receives,data
75,router,receives,data
76,router,receives,data
77,router,receives,data
79,router,receives,data
80,router,receives,data
81,router,receives,data
82,router,receives,data
85,router,receives,data
117,router,receives,data
135,router,receives,data
139,router,receives,data
151,router,receives,data
159,router,receives,data
165,router,receives,data
166,router,receives,data
192,router,receives,data
196,router,receives,data
29,web server,is_a,http server
30,web server,is_a,http server
236,web server,is_a,http server
35,access network,connects_to,core network
171,access network,connects_to,core network
29,web server,is_a,host
30,web server,is_a,host
236,web server,is_a,host
35,access network,connects_to,gateway
171,access network,connects_to,gateway
35,access network,connects_to,end device
171,access network,connects_to,end device
36,dsl modem,connects_to,access gateway
38,dsl modem,connects_to,access gateway
41,dsl modem,connects_to,access gateway
35,access network,connects_to,home network
171,access network,connects_to,home network
36,dsl modem,connects_to,device
38,dsl modem,connects_to,device
41,dsl modem,connects_to,device
36,dsl modem,connects_to,home network
38,dsl modem,connects_to,home network
41,dsl modem,connects_to,home network
36,dsl modem,connects_to,lan
38,dsl modem,connects_to,lan
41,dsl modem,connects_to,lan
36,dsl modem,connects_to,network
38,dsl modem,connects_to,network
41,dsl modem,connects_to,network
36,dsl modem,connects_to,link
38,dsl modem,connects_to,link
41,dsl modem,connects_to,link
40,dsl,supports,internet access
44,dsl,supports,internet access
51,dsl,supports,internet access
54,dsl,supports,internet access
107,dsl,supports,internet access
240,dsl,supports,internet access
36,dsl modem,connects_to,gateway
38,dsl modem,connects_to,gateway
41,dsl modem,connects_to,gateway
36,dsl modem,connects_to,cable
38,dsl modem,connects_to,cable
41,dsl modem,connects_to,cable
40,dsl,supports,data network
44,dsl,supports,data network
51,dsl,supports,data network
54,dsl,supports,data network
107,dsl,supports,data network
240,dsl,supports,data network
40,dsl,supports,home network
44,dsl,supports,home network
51,dsl,supports,home network
54,dsl,supports,home network
107,dsl,supports,home network
240,dsl,supports,home network
40,cable internet access,requires,cable infrastructure
43,cable internet access,requires,cable infrastructure
40,cable internet access,requires,cable network
43,cable internet access,requires,cable network
40,cable internet access,requires,cable and internet infrastructure
43,cable internet access,requires,cable and internet infrastructure
40,dsl,supports,wireless access
44,dsl,supports,wireless access
51,dsl,supports,wireless access
54,dsl,supports,wireless access
107,dsl,supports,wireless access
240,dsl,supports,wireless access
41,fiber optics,connects_to,home
64,fiber optics,connects_to,home
36,dsl modem,connects_to,home lan
38,dsl modem,connects_to,home lan
41,dsl modem,connects_to,home lan
41,fiber optics,connects_to,base station
64,fiber optics,connects_to,base station
41,fiber optics,connects_to,core network
64,fiber optics,connects_to,core network
36,dsl modem,connects_to,gateway device
38,dsl modem,connects_to,gateway device
41,dsl modem,connects_to,gateway device
15,ethernet,has_part,wire
42,ethernet,has_part,wire
49,ethernet,has_part,wire
54,ethernet,has_part,wire
184,ethernet,has_part,wire
194,ethernet,has_part,wire
36,dsl modem,connects_to,ap
38,dsl modem,connects_to,ap
41,dsl modem,connects_to,ap
15,ethernet,has_part,cable
42,ethernet,has_part,cable
49,ethernet,has_part,cable
54,ethernet,has_part,cable
184,ethernet,has_part,cable
194,ethernet,has_part,cable
15,ethernet,operates_at,data link
42,ethernet,operates_at,data link
